y,U_bar,u_prime,V_bar,v_prime,W_bar,w_prime
120.30162,26.840694173785362,1.1441879636375065,-0.0003959903489217569,0.8815868229157015,-1.239172535499402,0.6698846568879233
123.12149,26.895814019559563,1.1270596318921648,0.0022040647877716647,0.8822090298921147,-1.2064537103013182,0.6568489661136129
125.9525,26.977192406239286,1.119747108066183,-0.001009279622864578,0.8827117297032387,-1.1764916703866588,0.6488960010597996
128.79247,27.047454194771344,1.1143113403304803,0.0022499343511309345,0.882845418572075,-1.1711907022955785,0.6412355014625806
131.63916,27.109531973115125,1.1090266504758364,0.0036822590464016887,0.8871878434934348,-1.172582282922094,0.6313143519017868
134.49036,27.16027648793865,1.106297098920682,0.005061667719121187,0.8890075496192843,-1.1494273811581923,0.629269496712897
137.34381,27.147586824023072,1.1039885192121854,0.009605565007410416,0.8950646456927138,-1.1462133872803693,0.62900721233138
140.19727,27.131970390409673,1.110076649607609,0.004742501275177474,0.8969940805303535,-1.1340273349083692,0.6301816766445348
143.04848,27.107338752267868,1.1123285651320425,0.005411009033573017,0.9003828828376435,-1.1306648009934828,0.6365888380983343
145.89517,27.09654909311683,1.129606752016431,0.00776797502677295,0.9045037617993501,-1.1141653240019551,0.6444184379259347
148.73512,27.03368143596788,1.1340677396812624,0.006470577017112631,0.9097329661933826,-1.1147568170550324,0.6537959974664934
151.56613,27.015462089530033,1.1536131325491523,0.007896430666368085,0.9169703393149362,-1.1285465138104793,0.667391309864366
154.38602,26.995786532358906,1.1825130590851487,0.006640836125468073,0.9225304936744879,-1.1606644359506098,0.6804577633756969
157.1926,26.915076156311116,1.205619922060276,0.006129004738578126,0.93115851148449,-1.1846162749092382,0.6973353444221156
159.9838,26.841618078868347,1.2280532520674334,0.007979567875555876,0.9386348494340724,-1.2018715971680753,0.7128376848965156
162.75754,26.75101282414524,1.258358076163991,0.008349828154415062,0.9473015078739543,-1.1935825716988002,0.729978290655487
165.51183,26.666009907815017,1.2843463692743589,0.009783102972412252,0.9563612843295152,-1.1835741326352422,0.7488951022200847
168.24467,26.539519840299285,1.3083928413338608,0.010669416209503386,0.9650910989659433,-1.1834959526705473,0.7688678602987816
170.95425,26.442021107112947,1.3379343414696143,0.009736723491458118,0.9755283017821537,-1.202499721775884,0.7921475825009049
173.6387,26.36377256893624,1.3767792760792166,0.012197666044140954,0.9870581543463983,-1.2144152825499002,0.8167896590447677
176.2963,26.252304900727786,1.4155130145635637,0.0071597126136129325,0.9998896459227741,-1.2056326786276634,0.8393226592245793
178.92535,26.133482467602782,1.4480260422461049,0.008447009908907337,1.0108792816523415,-1.19511352975968,0.8616097693571321
181.52429,26.025894996011402,1.4827222465601895,0.006323244623839176,1.024502185015603,-1.1788303992893907,0.8841756035236582
184.09161,25.91693742388366,1.52292306200491,0.007943012782894616,1.0375067846362447,-1.172926965309921,0.9078550118346228
186.62589,25.78569658110117,1.5641995064283538,0.008179454757994482,1.0507405400515224,-1.1720724703779102,0.9302391367893672
189.12581,25.62957455831567,1.5949313600072241,0.010097208216746444,1.0642971795905911,-1.161448031728959,0.9496503435593756
191.59009,25.494205569044105,1.6302059727397915,0.010717131349809396,1.0766548162936749,-1.141889807510905,0.9683591027229215
194.01764,25.309866319598076,1.662482919461192,0.012197690729709422,1.0884303186114235,-1.1274217705840444,0.9872043581357502
196.40733,25.164833766280605,1.690335764006146,0.010967658207776374,1.099925535591601,-1.1220727935674482,1.0093408011995773
198.75826,25.00896556607181,1.7253376683634223,0.008412989317430876,1.1103775349173488,-1.1218812042045496,1.0312903091113053
201.06952,24.84958477900091,1.7565293835719817,0.0065018273933982506,1.1200811091802563,-1.117404614676365,1.0552436477269609
203.3403,24.713268408808048,1.7919768880978384,0.007802471888568359,1.1294609511914757,-1.1232954954892158,1.0809573663115364
205.56998,24.55966918685396,1.8278457346551817,0.009708875250798832,1.137777865547042,-1.1230805728400002,1.102170293350889
207.75786,24.40830200063565,1.861003963604724,0.009359192698802438,1.1472314605303249,-1.1209255325764478,1.1264028220126336
209.90349,24.256405637982272,1.8984703932216012,0.010619775894826622,1.1558888330079566,-1.1197442503693946,1.1462996497196372
212.0064,24.09463876117974,1.9409401168401301,0.011853847563325512,1.1641248450851687,-1.115748771967598,1.1640049424239383
214.06625,23.924194427012477,1.9830435646561517,0.011674339612049917,1.1715271025174627,-1.105372426583831,1.180272097548675
216.08278,23.769453771399572,2.0292203734427523,0.010736611166133246,1.1789402790320158,-1.0939943336560711,1.19590824142599
218.05577,23.606691058236713,2.073495191937633,0.0106647486297588,1.185420751181594,-1.0841855832251788,1.2121214404631278
219.98515,23.45042222160396,2.1158091279519065,0.009656691603896043,1.1911162169439087,-1.081115925346905,1.2304034972404747
221.87083,23.28731101035979,2.1548519662194314,0.008227611089486933,1.1962572006226215,-1.0702325249681208,1.2490294859473967
223.71288,23.136859312809595,2.1948976201151456,0.00773372571345083,1.2008337841686851,-1.061477164717197,1.2686421400103234
225.51134,22.97089001880059,2.2335960842066926,0.0079072203363639,1.2042908175238425,-1.0531003117502036,1.284529156934009
227.26643,22.815346911249843,2.273819143192745,0.008444491334273512,1.20720858629918,-1.0489551974280118,1.2990854891887678
228.9783,22.66724770808566,2.318083387548246,0.007780018223788434,1.2091195374103039,-1.0436383203349548,1.311842834210115
230.64726,22.510872829472582,2.3606116069180887,0.00740040279090628,1.2095945337529415,-1.036143277826175,1.3222356633652879
232.27362,22.366345501143368,2.405387804933902,0.00677825646564044,1.2088293119654758,-1.0271032971533918,1.332195307364026
233.85776,22.213943244045275,2.450294981197444,0.007243222349887159,1.2070159076040017,-1.0200153020826572,1.3412243465517735
235.4001,22.076454639821915,2.499926294082489,0.007812245625370378,1.2043290397580346,-1.0149843156077905,1.3488012437127697
236.9011,21.93123125500607,2.552535100504724,0.007122783798976493,1.2001110163124342,-1.0094826014822762,1.3539920812906105
238.36125,21.790274365063816,2.606592592474898,0.0068889442914302195,1.1948761238404964,-1.0063493419810097,1.3586476509638585
239.78108,21.649558689009613,2.6608784872498354,0.007936627511831804,1.1902588087002821,-1.0029282321533532,1.360440853231809
241.1612,21.505897475999088,2.7220254034906577,0.006819970840931656,1.1811335388152768,-0.9991515956175856,1.363240463496294
242.50217,21.364772357511463,2.781489109133643,0.006259425427044749,1.1719560155318856,-0.9951265944268246,1.3646426260501072
243.80463,21.21933136961157,2.842423168736372,0.0060541079134915484,1.16126371727523,-0.9897369293187774,1.3652498234979045
245.06921,21.074785596854497,2.906063564185904,0.005323589903949044,1.149043762253944,-0.9838053435458138,1.3654614580332929
246.29663,20.925006565741782,2.971722796931004,0.004969578585543067,1.134999511932467,-0.9763018452628246,1.3651591651345225
247.48753,20.7734462554845,3.0411859331810605,0.004593295861922358,1.1193732475430533,-0.9649781255811192,1.3645227270637992
248.64264,20.61711986539515,3.11347205242462,0.0041209259299128135,1.1019212546085695,-0.9527542700233732,1.3633155113676894
249.76265,20.45725074395744,3.1872163440305337,0.0038156940157615398,1.0826894098040054,-0.9404086882759172,1.3620798190410852
250.84833,20.292214868110317,3.262577544180656,0.003642221834978673,1.0619009217475617,-0.9259725190742455,1.3610775936900488
251.90039,20.116626710830804,3.33722111100421,0.0035793644650953973,1.039328177120753,-0.9090666114836351,1.3598442630674228
252.91957,19.931634604404167,3.4111300387306422,0.0039061286367008136,1.0156707717672466,-0.8906171335361801,1.358831901854745
253.90665,19.736534499230586,3.4848063032532828,0.0038549793684609784,0.9905305946249457,-0.8700565945341581,1.357776306393832
254.86234,19.529404774965336,3.5576871538275596,0.0038050466157960347,0.9639753659799697,-0.8492932880035575,1.356706769165253
255.78738,19.306899133598808,3.629557916047794,0.0038557021701159967,0.9362372109256657,-0.8272798361808665,1.355130723322044
256.6826,19.068476616100956,3.7002785305741734,0.004091402031775217,0.9073745960483115,-0.8042635910961774,1.3527382817422793
257.54865,18.815688531686515,3.77066132376726,0.004146837117333959,0.8775604528247796,-0.7810217768909877,1.3497566293074772
258.38635,18.546136824956324,3.8370147437729685,0.004569926033619037,0.8466670837160206,-0.7566022219842384,1.3443493497838401
259.19644,18.253423910326337,3.8994583804760916,0.00432305092693382,0.815259252252505,-0.7326587642762736,1.3375560753234947
259.9796,17.941841194861222,3.957774780478741,0.004251113093002941,0.7832828730641856,-0.7085231672764932,1.3293930134612781
260.73663,17.610052452586864,4.010299069487297,0.004630742101688466,0.7507226977711372,-0.6846957719531478,1.319461504491052
261.4682,17.25579982875483,4.055714343215327,0.00490711188313764,0.7177755937599278,-0.6615609036016756,1.3075721248622068
262.17502,16.877632387774533,4.0929567635716975,0.005104907109747703,0.6846233084544615,-0.6386097806534934,1.2937603892932312
262.8578,16.474591721832407,4.12191195934311,0.00483733682251882,0.6513148125499589,-0.6157550596934661,1.2781056765353636
263.51727,16.048800544117256,4.141205288001443,0.004749620279624136,0.6181014496653376,-0.5931218649546213,1.2606742512650435
264.15405,15.59780202684005,4.149481104413643,0.004729960010553812,0.5849321049780606,-0.5706594939428716,1.2413850155062274
264.76886,15.120390222067398,4.145167149237119,0.004652907594166405,0.552053381335942,-0.5482659135983404,1.2202297069500259
265.36234,14.616227800696123,4.127023471004713,0.004450140741892153,0.5195999544384081,-0.5257039981667193,1.1973159531449578
265.93512,14.086254355580538,4.093802064539874,0.004445618601760729,0.4874882948404744,-0.5028869513754309,1.1727571304581565
266.48785,13.530681104066973,4.044230786108643,0.004292866159763494,0.45602645696459077,-0.4801225115850173,1.1465361902616087
267.02118,12.951402185802785,3.976964728882936,0.004152657524358508,0.4252133793342744,-0.4567463730863249,1.1188256091454463
267.53568,12.349869379687153,3.8918507209928985,0.00403039496664263,0.39534927482666143,-0.433252594188602,1.0895056976967912
268.03192,11.728219424280848,3.788624143660631,0.004018544415369858,0.36637868690871883,-0.40957717303894375,1.0587320164197922
268.5105,11.08898571035396,3.667257322940893,0.004044794176130419,0.3385343355287806,-0.38587137632209856,1.026460894021259
268.97205,10.435365973499232,3.5281179759769583,0.0038041931829549463,0.31189856404082644,-0.36218207288731813,0.9927025481368369
269.41702,9.769988378671554,3.3714399111286246,0.003594590573887009,0.28682163914083114,-0.338336869832192,0.9573377486669468
269.84604,9.09631230432382,3.1984165328243797,0.0034050763167736936,0.26332389970130565,-0.3143534713256092,0.920233207383239
270.25955,8.418071342729183,3.010439001515109,0.003206320981136382,0.24130191301339196,-0.29043307499637894,0.8812653286429606
270.65814,7.739288005869117,2.8096485142584022,0.0029960446686642713,0.2215970304726194,-0.266732212458301,0.8403257861954261
271.04224,7.063863835140455,2.5986576019014467,0.0028042154851112295,0.2034202501894643,-0.2431397547345226,0.7969992003837479
271.4124,6.393968300752718,2.379271038922347,0.002754902670104804,0.18733999095403078,-0.21985352923994386,0.7511938809213289
271.76904,5.733809693125765,2.1550888679068745,0.0022680273934892387,0.17314238029468246,-0.19700943458190037,0.7027453644797079
272.11267,5.084828192660531,1.9295737949639171,0.0024346264706512914,0.1601935007095376,-0.17454699461868922,0.6514403457081713
272.4437,4.450860541112135,1.706072869646997,0.0018779050828985136,0.14854591547985338,-0.15264154300332997,0.5971850855218642
272.7625,3.8306159545528886,1.4900760568201374,0.0018417079447628924,0.13810387090441026,-0.1312946185308616,0.540055150597033
273.0696,3.230980740370871,1.2874273980301123,0.00164834887028909,0.1283076821927871,-0.11062641271364676,0.48000888222375854
273.3654,2.643313161709484,1.1012541443453798,0.0009933124853898358,0.11836773945357412,-0.09047363861879332,0.41665464202641833
273.65024,2.083945130280314,0.9311051119521687,0.000817185328756488,0.10637069528295978,-0.07128123966988832,0.3516302126702641
273.9245,1.510300564244618,0.7538171897073991,0.0008617439877443361,0.10044459737312533,-0.051625672939752947,0.2807058352354724
274.18857,1.08078287278078,0.5925638068822486,0.0013199318109248252,0.09371442046806025,-0.03698460561599233,0.23300154104622442
274.44284,0.25894021635086967,0.4259876665117624,1.1912641253691186e-05,0.102172497585432,-0.00892709567087942,0.24358457978889242
274.68762,0.0,0.0,0.0,0.0,0.0,0.0
