y,U_bar,u_prime,V_bar,v_prime,W_bar,w_prime
1.0622624,5.720967560704267,0.29054227917560266,0.019782951305597887,0.08011451261796232,0.021595590471086206,0.04600023147621654
1.0829401,5.711156576390685,0.29522614213722354,0.023057159256946045,0.08139075757341564,0.021041513286650243,0.0473894171534666
1.1035527,5.705425678965238,0.2992550565138705,0.0268405569106516,0.0818519794792267,0.01978757476005226,0.04912433399499549
1.1240842,5.694008575877966,0.3142434744809378,0.029608720237116165,0.08333819486887473,0.01757332890392564,0.0500939290058311
1.144519,5.6730578931453435,0.3258179937144781,0.030233972530916652,0.08506958394363422,0.015614504804937809,0.05035108873380099
1.1648417,5.644946705220226,0.3364773193263114,0.03151549985200276,0.08454172858738891,0.013050496191818231,0.05044161982091061
1.1850373,5.613087299661709,0.35433042429219147,0.0323970390323881,0.08395526068091912,0.01068398020858525,0.04983860669750844
1.2050912,5.579974817454624,0.3646803140845869,0.03228131463153251,0.0844896086364622,0.007492820964323552,0.05046357539480794
1.2249892,5.540119551378607,0.371960527098695,0.0323084488644294,0.08486728166604514,0.0024670027979109602,0.05280050568265394
1.2447176,5.502199425541733,0.36564712668013555,0.0318195314606095,0.08528749949064592,-0.003084484596985811,0.0561406851194682
1.264263,5.4608459308494,0.36203417363047746,0.030278180916992917,0.08799223667648484,-0.0076786174866589835,0.0590729417602711
1.283613,5.416713307122339,0.3645587274584578,0.02690324745566043,0.09087556579799982,-0.010597435873032326,0.06098133251534318
1.3027551,5.376793549111937,0.3613095030777825,0.024710504127732746,0.09144778840267265,-0.012828984790513843,0.06278845209847826
1.321678,5.342866160085228,0.3618523176877588,0.022444959676013943,0.0907309106827729,-0.014075829489875968,0.06312905433350689
1.3403707,5.313988259400944,0.3624758917215671,0.020849893259573617,0.08908018455735307,-0.015513793550674023,0.06343565995299619
1.3588227,5.285815309993062,0.36313970059977785,0.020492928985291568,0.08840942499634831,-0.017249468578175692,0.06441860081201267
1.3770247,5.257384210780914,0.36441299830484386,0.02048206286646215,0.08907405069989016,-0.018421533482745445,0.0659350995364065
1.3949671,5.234788090696443,0.36939972382785863,0.0190161041414054,0.09075576156599428,-0.019696169223490517,0.06732011065194905
1.412642,5.202940352324158,0.37227078454590706,0.018116070828433434,0.09301935143943804,-0.021273819429796226,0.06923289727440193
1.4300414,5.1782546711637165,0.38106959017551567,0.01842555284061753,0.09540231444516827,-0.022193530057607127,0.07096976071112993
